,name,time,tweet
271,AS,2022-05-28 06:18:54+00:00,"Kagak ngurusin anak dibilang masa lalu, ngelakuin kekerasan seksual dibilang masa lalu. Buset💩"
272,Samini,2022-05-28 06:17:47+00:00,"L68T ini merusak fitrah manusia, mencegah kelahiran, merusak moral, termasuk menghancurkan banyak keluarga yang nor… https://t.co/jDzfkf6X1O"
273,IDN Times,2022-05-28 05:33:07+00:00,Aturan yang ada diharapkan penuhi kebutuhan pemulihan korban https://t.co/BAZkjv8SMd
274,Indonesia Judicial Research Society (IJRS),2022-05-28 05:31:36+00:00,Untuk informasi selengkapnya bisa kamu baca di “Booklet Data dan Fakta Kekerasan Seksual di Indonesia 2021” pada we… https://t.co/KokRJmlvOo
275,ηatra,2022-05-28 05:04:43+00:00,"idk tapi w selalu setuju kalo pelaku kejahatan seksual di bales pake kekerasan like whatever. lu ngelecehin gw, lu mati di tangan gw."
276,ink,2022-05-28 04:52:20+00:00,"oleh Amin AK, salah satu Anggota DPR dari Fraksi Partai Keadilan Sejahtera (PKS). Amin AK saat itu melakukan interu… https://t.co/JX543vHucK"
277,ara`,2022-05-28 04:10:15+00:00,Oknum yang ngelakuin keagitu bahkan di pinggir jalan aja udah ngebuktiin kalo kekerasan seksual itu udah separah da… https://t.co/q2Tonerdes
278,pus meong // cek bio yuk 📌✨,2022-05-28 03:46:13+00:00,"@ennsungie Sorry, ga bisa dimaklumi tindakan temen dan sodara kamu kak. Korban pelecehan/kekerasan seksual butuh ba… https://t.co/rkD1dpz0Sb"
279,Dicky Kurniawan,2022-05-28 03:45:59+00:00,@strike_bravo_b Yang perlu dicatat: Ariel gak pernah terlibat atau dihukum gara gara kekerasan seksual.. UU ITE gak… https://t.co/gWB1FLIxRR
280,Librari Bookstore,2022-05-28 03:20:02+00:00,Hayden juga harus mengungkap kebenaran tuduhan itu. Apakah Jessie benar-benar korban kekerasan seksual? Atau tuduha… https://t.co/y2RGIBp0jc
281,Bayufernanda,2022-05-28 03:19:50+00:00,"Dipimpin Puan, DPR berhasil menuntaskan beberapa UU yang penting, seperti UU tentang Tindak Pidana Kekerasan Seksua… https://t.co/00FPXSGQYs"
282,Musyfiqur Rahman ,2022-05-28 02:52:21+00:00,"KEKERASAN SEKSUAL OLEH PASUKAN YAZID

Apa yang diungkap oleh al-Thabari juga dipertegas oleh riwayat Abu al-Hasan a… https://t.co/ej2eIlFwDc"
283,Don Carletto 🇮🇹,2022-05-28 02:49:49+00:00,@MikailAmrullah @Bejo75249768 @Prambors aneh banget pada heran gofar kena kasus kekerasan seksual padahal imagenya… https://t.co/e70qZQynbb
284,AK Jailani,2022-05-28 02:27:43+00:00,AKBP Indra Ajak Warga Bener Meriah Cegah Terjadinya Kekerasan Seksual Terhadap Anak https://t.co/BW2JMycyXT
285,acehimage.com,2022-05-28 02:27:39+00:00,AKBP Indra Ajak Warga Bener Meriah Cegah Terjadinya Kekerasan Seksual Terhadap Anak https://t.co/pzm5OMSUxa
286,Tri Asep Tumbara,2022-05-28 02:24:57+00:00,Inilah yang terjadi ketika memandang kekerasan seksual sama dengan seks. Itu dua hal yang berbeda. https://t.co/N6icP8eNaH
287,ju - OPEN JOKI TUGAS PSIKOLOGI,2022-05-28 02:07:33+00:00,"@Jokitugsfess kak aku bisa aku udah buat intervensi buat korban kekerasan seksual, yuk bisa dm aku buat detailnya"
288,KING TAEYEON,2022-05-28 02:02:38+00:00,isi komentar ig prambors kebanyakan ngab2 pelaku kekerasan seksual dan pembenci sjw tapi gak tau sjw itu apa wkkwkwkwk
289,tweetuskur,2022-05-28 01:39:10+00:00,Sebagai seseorang yang kata wan kawan kemungkinan besar kelak akan diciduk karena kekerasan verbal bukan kekerasan… https://t.co/6rH6A0WKbb
290,jea,2022-05-28 01:28:58+00:00,"@lilwhitebroken @ennsungie tapi kalo supir grabnya aja berani buat ngelakuin kekerasan seksual kek gitu di publik,… https://t.co/uYCKg8Wp3C"
291,ramaaaa,2022-05-28 01:14:24+00:00,"@penyembahmatcha maaf kak, izin menyampaikan pendapat, tapi korban sudah melakukan surat surat kuasa ke LBH, saya s… https://t.co/uS0gMamSlC"
292,Zannn,2022-05-28 00:37:14+00:00,@jchika_677 @camelliarice10 Ya sorry kalo emang ada yang salah.tapi make logika aja gamungkin ada korban trus malah… https://t.co/LQ6thvPNnI
293,cici sacici,2022-05-27 23:26:42+00:00,"Dipimpin Puan, DPR berhasil menuntaskan beberapa UU yang penting, seperti UU tentang Tindak Pidana Kekerasan Seksua… https://t.co/pRnwhd4cCo"
294,LeksiPaisnu,2022-05-27 22:42:21+00:00,@Fujipermata68 Hukuman Mati bagi kekerasan seksual terhdp kaum ibu n anak dan Hukuman Mati Bagi Jiwa2 Koruptor Nege… https://t.co/y234x59rju
295,itsme,2022-05-27 22:02:26+00:00,"Kasus kekerasan seksual tidak ada habisnya. Tidak jarang pelaku tidak mengaku, melakukan victim blaming dan bahkan… https://t.co/67AsDxkdel"
296,12th Fatui Harbinger.,2022-05-27 20:21:57+00:00,"TW // Kekerasan seksual , Eksplisit , 
Kekerasan verbal , Umpatan kasar , 
Pembunuhan , Senjata tajam , Darah , 
Dan segala tindak kriminal"
297,mant(ooo)l,2022-05-27 20:07:19+00:00,"Mereka bukan peduli tentang kekerasan seksual, mereka hanya mau tahu tentang rating pendengar👍🏻"
298,pendekar ajaib,2022-05-27 19:45:01+00:00,@yedzan kalo secara kasus sih menurut undang undang pornografi sama kekerasan seksual itu beda
299,Gerry Artama,2022-05-27 18:56:39+00:00,"Penganiayaan fisik, verbal, bullying, diskriminasi, kekerasan domestik, kekerasan seksual, stigma karena dulu saya… https://t.co/S0OWLe0fyE"
300,shake shook shaken,2022-05-27 18:45:37+00:00,They forgot to mention perempuan yang punya usaha mikro tanpa platform digital juga rentan pelecehan atau bahkan ke… https://t.co/wkFquooO5s
301,shalissa,2022-05-27 17:58:38+00:00,terutama buat kalian yang kalian masih sangkut paut dengan pelaku kekerasan seksual dalam bentuk apapun. jauh-jauh dr gue.
302,HOTCHESS,2022-05-27 17:35:09+00:00,Hmm gimana ya. Tapi banyak baca kasus org2 kena hiv tu bukan karena free sex aja. Ada yg jadi korban oleh pasangan… https://t.co/MkQS1dI1UT
303,joice • aborsi aman,2022-05-27 17:22:04+00:00,"Beberapa dari dampak ini termasuk hilangnya mata pencaharian, meningkatnya risiko kekerasan berbasis gender, dan ha… https://t.co/GLEf3AvgP0"
304,Ngab eren,2022-05-27 16:39:36+00:00,@diyahrtsr @TxtdariHI @dzirascia Jangan lupa pelaku kekerasan seksual sama beng2 lonte
305,betina jalang,2022-05-27 16:30:43+00:00,"*ikut berpegangan tangan, bikin barikade buat penyintas. 

Jangan sampai yang berani harus trauma berkali-kali meng… https://t.co/KLprJlU4Lr"
306,apocalypse,2022-05-27 16:08:20+00:00,prambors kaga malu apa ya temenan sama pelaku kekerasan seksual begini 😨 https://t.co/HpbbmrBOmA
307,hvfun w/me,2022-05-27 15:51:42+00:00,@kdrama_menfess Trs kasusny jg bagus bagus seputaran kekerasan seksual yg biasa ada di real life bgtt
308,Kang Paket,2022-05-27 15:35:32+00:00,"@kusogakidomoo @mardikengrat @natasyanath_ @Prambors Si pahlawan yg katanya ""korban kekerasan seksual"" tapi ga terb… https://t.co/Agv7nOgykm"
309,Luluk Hamidah,2022-05-27 15:06:09+00:00,"Sy jg prihatin jika ada tokoh masy, pejabat daerah yg justru tdk bersimpati dg penderitaan korban. Sy ulangi, keker… https://t.co/CoFau0p2Nt"
310,Bidhumas Polda Aceh,2022-05-27 14:41:30+00:00,"JEMPOL (Jum’at Edukasi Masyarakat dari Polisi)

Kapolres Bener Meriah Menghimbau Warga untuk Bersama-sama Mencegah… https://t.co/Zti64HyDvd"
311,taufik alamsyah,2022-05-27 14:35:29+00:00,Saya hatersnya orang2 yang melakukan pelecehan seksual dan kekerasan seksual ☺️ https://t.co/Ztm1opYPRG
312,Temu Wicara,2022-05-27 14:33:02+00:00,"Mengerikan sekali y kekerasan seksual ni, kakek2 pun jg rentan. Ini jadi pelajaran berharga perlunya warga negara k… https://t.co/3Ea4gEbEAm"
313,Amaia Sachikara.,2022-05-27 14:29:46+00:00,"️️

  ️️

  ️️
• PERINGATAN! •

Kisah ini mengandung unsur 'kekerasan seksual'. Diharap kebijaksanaan saudara dalam… https://t.co/r2ovRcG9v4"
314,Piki~,2022-05-27 14:28:22+00:00,Baca reply section aja udah nyadarin kalo mereka itu sebenernya ada bakat jadi pelaku kekerasan/pelecehan seksual.… https://t.co/czQdOhbwHV
315,Taufiqur Rizal,2022-05-27 14:26:46+00:00,"Penyalin Cahaya 

Saat swafotonya tersebar, hidup Sur seketika hancur berantakan. Membawa isu kekerasan seksual di… https://t.co/1ER31YK8iZ"
316,💫,2022-05-27 14:20:14+00:00,❗berhenti ngebela penjahat kekerasan seksual ❗
317,Nur Retno,2022-05-27 14:14:16+00:00,"bener2 deh indonesia darurat kekerasan seksual pada anak-anak. 
Pada gila x ya anak2 kecil yg d jadiin korban Ya Allah.."
318,IDN Times Sumsel,2022-05-27 14:03:06+00:00,KPAI mencatat ratusan kasus melibatkan anak sebagai korban https://t.co/s1PJmYK9Z8
319,Mohammad Iss,2022-05-27 13:58:27+00:00,"Org2 yg belain pelaku kekerasan seksual wajib dikatain: KONTOL. Sekali lagi, KONTOL."
320,Mohammad Iss,2022-05-27 13:53:14+00:00,"Eh Kontol, pelaku kekerasan seksual masih kamu bela. Gak ada otak. https://t.co/yqHiQmUKBM"
321,Taufiqur Rizal,2022-05-27 13:51:27+00:00,"Seperti Dendam, Rindu Harus Dibayar Tuntas

Dibalik gaya berceloteh yg unik &amp; ajaib bak film-film era 80-an, adapta… https://t.co/YHp7rZSZ1R"
322,calistha,2022-05-27 13:03:47+00:00,@convomf korban kekerasan seksual atau perundungan terkadang takut untuk bercerita atau berkonsultasi mengenai keja… https://t.co/QeOKIzW7B4
323,Suara Kebebasan,2022-05-27 13:00:13+00:00,"Menanggapi pertanyaan Rey, menurut Mbak Mamik kekerasan tetaplah kekerasan (terlepas dari orientasi seksual apapun)… https://t.co/OpBI8xTJPH"
324,Samsul Bachri,2022-05-27 12:48:27+00:00,@arysandhiko Kasus ini nunjukin kekerasan seksual ngalamin normalisasi di indonesia. Atas alasan urusan pribadi dan… https://t.co/G1RMHj0aYf
325,#SyekhNurjatiMenuntut,2022-05-27 12:42:32+00:00,Kami memohon kepada Pak Kyai @YaqutCQoumas untuk menegur serta mengevaluasi kinerja Rektor IAIN Ambon yang tidak be… https://t.co/BzVvEuUW9s
326,#SyekhNurjatiMenuntut,2022-05-27 12:42:31+00:00,Begitu pula dalam Permendikbudristek nomor 30 Tahun 2021 tentang Pencegahan dan Penanganan Kekerasan Seksual (PPKS)… https://t.co/NyGdrAajgh
327,#SyekhNurjatiMenuntut,2022-05-27 12:42:30+00:00,"Kami turut mengutuk langkah biadab Rektor IAIN Ambon, yang alih-alih menyelesaikan kasus Kekerasan Seksual di kampu… https://t.co/gpw2w9haco"
328,Barisan.co,2022-05-27 12:36:45+00:00,"Anak perempuan yang menikah di usia muda lebih rentan terhadap kekerasan pasangan intim dan pelecehan seksual.

https://t.co/r85hU8lund"
329,Akuratco,2022-05-27 12:30:00+00:00,Peristiwa kekerasan seksual kembali terjadi. Akun Twitter @salmooonela mengunggah kisahnya ketika mengalami perlaku… https://t.co/acKRZiZgjn
